asset_id,event_code,date
ASS-010,Belt tracking deviation detected,01/07/2023
ASS-010,Coupling vibration high,01/07/2023
ASS-010,Gearbox oil level low,01/07/2023
ASS-010,HMI touchscreen unresponsive,01/07/2023
ASS-010,Belt slip detected,01/07/2023
ASS-011,Zone collision warning,01/07/2023
ASS-012,Wear indicator triggered,01/07/2023
ASS-012,Parameter checksum mismatch,01/07/2023
ASS-012,Belt slip detected,01/07/2023
ASS-001,Motor phase imbalance alarm,02/07/2023
ASS-001,Drive inverter alarm,02/07/2023
ASS-001,Belt slip detected,02/07/2023
ASS-001,Coupling vibration high,02/07/2023
ASS-002,Barcode reader timeout,02/07/2023
ASS-003,Proximity sensor failure,02/07/2023
ASS-003,Parameter checksum mismatch,02/07/2023
ASS-003,Weight sensor out of range,02/07/2023
ASS-003,Motor phase imbalance alarm,02/07/2023
ASS-003,HMI touchscreen unresponsive,02/07/2023
ASS-003,Oil level low,02/07/2023
ASS-003,Motor overtemperature fault,02/07/2023
ASS-003,Light curtain interrupted,02/07/2023
ASS-004,PLC communication error,02/07/2023
ASS-004,Light curtain interrupted,02/07/2023
ASS-004,Bearing vibration elevated,02/07/2023
ASS-004,Overload protection triggered,02/07/2023
ASS-004,Belt slip detected,02/07/2023
ASS-005,Belt slip detected,02/07/2023
ASS-005,Drive inverter alarm,02/07/2023
ASS-006,Inspection overdue,02/07/2023
ASS-006,Weight sensor out of range,02/07/2023
ASS-008,Drive inverter alarm,02/07/2023
ASS-010,Weight sensor out of range,02/07/2023
ASS-011,Watchdog timer expired,02/07/2023
ASS-011,RFID tag not detected,02/07/2023
ASS-011,Overload protection triggered,02/07/2023
ASS-011,Bearing vibration elevated,02/07/2023
ASS-011,Proximity sensor failure,02/07/2023
ASS-011,SCADA connection lost,02/07/2023
ASS-011,Vision sensor calibration error,02/07/2023
ASS-012,Belt slip detected,02/07/2023
ASS-012,Oil level low,02/07/2023
ASS-012,Motor overtemperature fault,02/07/2023
ASS-012,Inspection overdue,02/07/2023
ASS-012,Gearbox oil level low,02/07/2023
ASS-001,Belt slip detected,03/07/2023
ASS-001,SCADA connection lost,03/07/2023
ASS-002,Belt tracking deviation detected,03/07/2023
ASS-002,Drive inverter alarm,03/07/2023
ASS-003,Proximity sensor failure,03/07/2023
ASS-003,PLC communication error,03/07/2023
ASS-003,Drive inverter alarm,03/07/2023
ASS-003,Motor overtemperature fault,03/07/2023
ASS-003,Gearbox oil level low,03/07/2023
ASS-003,Parameter checksum mismatch,03/07/2023
ASS-005,Belt tracking deviation detected,03/07/2023
ASS-006,Watchdog timer expired,03/07/2023
ASS-006,Proximity sensor failure,03/07/2023
ASS-007,Wear indicator triggered,03/07/2023
ASS-007,Light curtain interrupted,03/07/2023
ASS-007,Inspection overdue,03/07/2023
ASS-007,Vision sensor calibration error,03/07/2023
ASS-007,RFID tag not detected,03/07/2023
ASS-007,Light curtain interrupted,03/07/2023
ASS-008,PLC communication error,03/07/2023
ASS-008,Gearbox oil level low,03/07/2023
ASS-008,Photoelectric sensor fault,03/07/2023
ASS-008,Oil level low,03/07/2023
ASS-009,SCADA connection lost,03/07/2023
ASS-011,Motor overtemperature fault,03/07/2023
ASS-011,PLC communication error,03/07/2023
ASS-011,Inspection overdue,03/07/2023
ASS-011,Proximity sensor failure,03/07/2023
ASS-011,Barcode reader timeout,03/07/2023
ASS-011,Inspection overdue,03/07/2023
ASS-011,Network switch port failure,03/07/2023
ASS-011,Emergency stop activated,03/07/2023
ASS-011,HMI touchscreen unresponsive,03/07/2023
ASS-012,Motor phase imbalance alarm,03/07/2023
ASS-012,Overload protection triggered,03/07/2023
ASS-012,Motor phase imbalance alarm,03/07/2023
ASS-012,HMI touchscreen unresponsive,03/07/2023
ASS-012,Coupling vibration high,03/07/2023
ASS-001,Zone collision warning,04/07/2023
ASS-002,PLC communication error,04/07/2023
ASS-003,Wear indicator triggered,04/07/2023
ASS-003,Motor overtemperature fault,04/07/2023
ASS-003,Watchdog timer expired,04/07/2023
ASS-004,Watchdog timer expired,04/07/2023
ASS-004,Emergency stop activated,04/07/2023
ASS-005,Watchdog timer expired,04/07/2023
ASS-006,Proximity sensor failure,04/07/2023
ASS-007,Belt tracking deviation detected,04/07/2023
ASS-007,Network switch port failure,04/07/2023
ASS-007,HMI touchscreen unresponsive,04/07/2023
ASS-007,Photoelectric sensor fault,04/07/2023
ASS-008,Parameter checksum mismatch,04/07/2023
ASS-008,Watchdog timer expired,04/07/2023
ASS-008,Motor phase imbalance alarm,04/07/2023
ASS-009,Parameter checksum mismatch,04/07/2023
ASS-010,Light curtain interrupted,04/07/2023
ASS-010,Zone collision warning,04/07/2023
ASS-011,Emergency stop activated,04/07/2023
ASS-011,Belt tracking deviation detected,04/07/2023
ASS-011,Vision sensor calibration error,04/07/2023
ASS-011,RFID tag not detected,04/07/2023
ASS-011,Motor phase imbalance alarm,04/07/2023
ASS-012,Overload protection triggered,04/07/2023
ASS-012,Motor overtemperature fault,04/07/2023
ASS-001,Belt tracking deviation detected,05/07/2023
ASS-001,Coupling vibration high,05/07/2023
ASS-001,Drive inverter alarm,05/07/2023
ASS-001,Photoelectric sensor fault,05/07/2023
ASS-001,Filter replacement required,05/07/2023
ASS-002,RFID tag not detected,05/07/2023
ASS-002,Inspection overdue,05/07/2023
ASS-003,Vision sensor calibration error,05/07/2023
ASS-003,Zone collision warning,05/07/2023
ASS-003,Drive inverter alarm,05/07/2023
ASS-005,Emergency stop activated,05/07/2023
ASS-006,Parameter checksum mismatch,05/07/2023
ASS-006,RFID tag not detected,05/07/2023
ASS-006,Filter replacement required,05/07/2023
ASS-006,Oil level low,05/07/2023
ASS-006,Motor overtemperature fault,05/07/2023
ASS-007,Filter replacement required,05/07/2023
ASS-007,Proximity sensor failure,05/07/2023
ASS-010,Vision sensor calibration error,05/07/2023
ASS-011,Motor overtemperature fault,05/07/2023
ASS-011,Drive inverter alarm,05/07/2023
ASS-011,Drive inverter alarm,05/07/2023
ASS-011,Network switch port failure,05/07/2023
ASS-011,Belt slip detected,05/07/2023
ASS-011,Bearing vibration elevated,05/07/2023
ASS-011,Oil level low,05/07/2023
ASS-012,Gearbox oil level low,05/07/2023
ASS-012,Safety relay fault,05/07/2023
ASS-012,Filter replacement required,05/07/2023
ASS-001,Motor overtemperature fault,06/07/2023
ASS-001,Light curtain interrupted,06/07/2023
ASS-001,Barcode reader timeout,06/07/2023
ASS-002,Scheduled lubrication due,06/07/2023
ASS-003,Belt tracking deviation detected,06/07/2023
ASS-003,Barcode reader timeout,06/07/2023
ASS-003,Zone collision warning,06/07/2023
ASS-003,RFID tag not detected,06/07/2023
ASS-003,Zone collision warning,06/07/2023
ASS-003,Emergency stop activated,06/07/2023
ASS-004,Bearing vibration elevated,06/07/2023
ASS-004,Motor phase imbalance alarm,06/07/2023
ASS-005,Weight sensor out of range,06/07/2023
ASS-005,Belt slip detected,06/07/2023
ASS-006,Vision sensor calibration error,06/07/2023
ASS-007,Scheduled lubrication due,06/07/2023
ASS-007,Overload protection triggered,06/07/2023
ASS-007,Coupling vibration high,06/07/2023
ASS-007,Light curtain interrupted,06/07/2023
ASS-007,Motor overtemperature fault,06/07/2023
ASS-007,Belt slip detected,06/07/2023
ASS-007,Belt tracking deviation detected,06/07/2023
ASS-007,Overload protection triggered,06/07/2023
ASS-008,Vision sensor calibration error,06/07/2023
ASS-008,Network switch port failure,06/07/2023
ASS-009,Belt tracking deviation detected,06/07/2023
ASS-010,Watchdog timer expired,06/07/2023
ASS-011,Proximity sensor failure,06/07/2023
ASS-011,Watchdog timer expired,06/07/2023
ASS-011,Barcode reader timeout,06/07/2023
ASS-011,Overload protection triggered,06/07/2023
ASS-012,Belt tracking deviation detected,06/07/2023
ASS-001,Gearbox oil level low,07/07/2023
ASS-003,Gearbox oil level low,07/07/2023
ASS-003,Gearbox oil level low,07/07/2023
ASS-003,Drive inverter alarm,07/07/2023
ASS-003,Drive inverter alarm,07/07/2023
ASS-003,Coupling vibration high,07/07/2023
ASS-003,Motor phase imbalance alarm,07/07/2023
ASS-004,Photoelectric sensor fault,07/07/2023
ASS-004,Belt slip detected,07/07/2023
ASS-004,Gearbox oil level low,07/07/2023
ASS-004,Inspection overdue,07/07/2023
ASS-005,Gearbox oil level low,07/07/2023
ASS-006,Weight sensor out of range,07/07/2023
ASS-007,Wear indicator triggered,07/07/2023
ASS-007,Photoelectric sensor fault,07/07/2023
ASS-007,Filter replacement required,07/07/2023
ASS-007,Scheduled lubrication due,07/07/2023
ASS-007,Inspection overdue,07/07/2023
ASS-008,RFID tag not detected,07/07/2023
ASS-008,Wear indicator triggered,07/07/2023
ASS-008,Light curtain interrupted,07/07/2023
ASS-009,Watchdog timer expired,07/07/2023
ASS-009,Motor phase imbalance alarm,07/07/2023
ASS-009,Motor overtemperature fault,07/07/2023
ASS-009,Oil level low,07/07/2023
ASS-009,SCADA connection lost,07/07/2023
ASS-009,Motor phase imbalance alarm,07/07/2023
ASS-009,Gearbox oil level low,07/07/2023
ASS-009,Zone collision warning,07/07/2023
ASS-010,Motor overtemperature fault,07/07/2023
ASS-010,Zone collision warning,07/07/2023
ASS-010,Belt tracking deviation detected,07/07/2023
ASS-010,Parameter checksum mismatch,07/07/2023
ASS-011,Motor overtemperature fault,07/07/2023
ASS-011,Barcode reader timeout,07/07/2023
ASS-011,Belt tracking deviation detected,07/07/2023
ASS-011,Overload protection triggered,07/07/2023
ASS-011,PLC communication error,07/07/2023
ASS-002,Safety relay fault,08/07/2023
ASS-002,SCADA connection lost,08/07/2023
ASS-002,Belt slip detected,08/07/2023
ASS-003,Watchdog timer expired,08/07/2023
ASS-003,Drive inverter alarm,08/07/2023
ASS-003,Weight sensor out of range,08/07/2023
ASS-003,Light curtain interrupted,08/07/2023
ASS-003,Network switch port failure,08/07/2023
ASS-003,Motor overtemperature fault,08/07/2023
ASS-003,PLC communication error,08/07/2023
ASS-005,Scheduled lubrication due,08/07/2023
ASS-005,Oil level low,08/07/2023
ASS-006,Watchdog timer expired,08/07/2023
ASS-006,Photoelectric sensor fault,08/07/2023
ASS-007,RFID tag not detected,08/07/2023
ASS-007,Inspection overdue,08/07/2023
ASS-007,Weight sensor out of range,08/07/2023
ASS-007,Weight sensor out of range,08/07/2023
ASS-007,Belt slip detected,08/07/2023
ASS-007,Drive inverter alarm,08/07/2023
ASS-007,Guard door open alarm,08/07/2023
ASS-007,Light curtain interrupted,08/07/2023
ASS-007,Inspection overdue,08/07/2023
ASS-007,Overload protection triggered,08/07/2023
ASS-007,Coupling vibration high,08/07/2023
ASS-009,Bearing vibration elevated,08/07/2023
ASS-009,SCADA connection lost,08/07/2023
ASS-010,Filter replacement required,08/07/2023
ASS-010,Proximity sensor failure,08/07/2023
ASS-010,PLC communication error,08/07/2023
ASS-011,Proximity sensor failure,08/07/2023
ASS-011,Belt tracking deviation detected,08/07/2023
ASS-011,Proximity sensor failure,08/07/2023
ASS-011,Motor overtemperature fault,08/07/2023
ASS-011,Scheduled lubrication due,08/07/2023
ASS-011,Belt slip detected,08/07/2023
ASS-012,Belt tracking deviation detected,08/07/2023
ASS-012,Emergency stop activated,08/07/2023
ASS-012,Proximity sensor failure,08/07/2023
ASS-001,Barcode reader timeout,09/07/2023
ASS-001,Guard door open alarm,09/07/2023
ASS-002,PLC communication error,09/07/2023
ASS-003,Filter replacement required,09/07/2023
ASS-004,Coupling vibration high,09/07/2023
ASS-004,Proximity sensor failure,09/07/2023
ASS-004,Gearbox oil level low,09/07/2023
ASS-004,Vision sensor calibration error,09/07/2023
ASS-004,RFID tag not detected,09/07/2023
ASS-005,Vision sensor calibration error,09/07/2023
ASS-005,Photoelectric sensor fault,09/07/2023
ASS-005,Proximity sensor failure,09/07/2023
ASS-005,Weight sensor out of range,09/07/2023
ASS-005,Zone collision warning,09/07/2023
ASS-006,Vision sensor calibration error,09/07/2023
ASS-006,Overload protection triggered,09/07/2023
ASS-006,Gearbox oil level low,09/07/2023
ASS-007,Weight sensor out of range,09/07/2023
ASS-007,PLC communication error,09/07/2023
ASS-007,SCADA connection lost,09/07/2023
ASS-007,HMI touchscreen unresponsive,09/07/2023
ASS-007,Watchdog timer expired,09/07/2023
ASS-007,Motor phase imbalance alarm,09/07/2023
ASS-007,Drive inverter alarm,09/07/2023
ASS-007,Light curtain interrupted,09/07/2023
ASS-008,Vision sensor calibration error,09/07/2023
ASS-008,PLC communication error,09/07/2023
ASS-009,Emergency stop activated,09/07/2023
ASS-011,Photoelectric sensor fault,09/07/2023
ASS-011,Wear indicator triggered,09/07/2023
ASS-011,Vision sensor calibration error,09/07/2023
ASS-011,Gearbox oil level low,09/07/2023
ASS-011,Belt slip detected,09/07/2023
ASS-011,RFID tag not detected,09/07/2023
ASS-011,Motor overtemperature fault,09/07/2023
ASS-011,RFID tag not detected,09/07/2023
ASS-011,Barcode reader timeout,09/07/2023
ASS-011,Overload protection triggered,09/07/2023
ASS-011,Weight sensor out of range,09/07/2023
ASS-011,Wear indicator triggered,09/07/2023
ASS-012,Belt tracking deviation detected,09/07/2023
ASS-001,Oil level low,10/07/2023
ASS-001,Wear indicator triggered,10/07/2023
ASS-001,Proximity sensor failure,10/07/2023
ASS-001,Wear indicator triggered,10/07/2023
ASS-001,Gearbox oil level low,10/07/2023
ASS-002,Motor phase imbalance alarm,10/07/2023
ASS-003,PLC communication error,10/07/2023
ASS-003,Filter replacement required,10/07/2023
ASS-003,Coupling vibration high,10/07/2023
ASS-003,Weight sensor out of range,10/07/2023
ASS-003,Overload protection triggered,10/07/2023
ASS-003,Vision sensor calibration error,10/07/2023
ASS-003,Filter replacement required,10/07/2023
ASS-003,Photoelectric sensor fault,10/07/2023
ASS-003,Weight sensor out of range,10/07/2023
ASS-004,Motor phase imbalance alarm,10/07/2023
ASS-004,Watchdog timer expired,10/07/2023
ASS-004,Drive inverter alarm,10/07/2023
ASS-005,Network switch port failure,10/07/2023
ASS-005,SCADA connection lost,10/07/2023
ASS-006,Proximity sensor failure,10/07/2023
ASS-007,Network switch port failure,10/07/2023
ASS-007,RFID tag not detected,10/07/2023
ASS-007,Scheduled lubrication due,10/07/2023
ASS-007,Watchdog timer expired,10/07/2023
ASS-007,Network switch port failure,10/07/2023
ASS-007,Belt slip detected,10/07/2023
ASS-007,Wear indicator triggered,10/07/2023
ASS-007,Scheduled lubrication due,10/07/2023
ASS-007,Overload protection triggered,10/07/2023
ASS-007,Photoelectric sensor fault,10/07/2023
ASS-007,PLC communication error,10/07/2023
ASS-007,Gearbox oil level low,10/07/2023
ASS-007,PLC communication error,10/07/2023
ASS-007,Gearbox oil level low,10/07/2023
ASS-008,Filter replacement required,10/07/2023
ASS-008,Drive inverter alarm,10/07/2023
ASS-008,Overload protection triggered,10/07/2023
ASS-009,Belt slip detected,10/07/2023
ASS-010,Emergency stop activated,10/07/2023
ASS-010,Drive inverter alarm,10/07/2023
ASS-010,Overload protection triggered,10/07/2023
ASS-010,Gearbox oil level low,10/07/2023
ASS-011,Weight sensor out of range,10/07/2023
ASS-011,Belt slip detected,10/07/2023
ASS-011,Parameter checksum mismatch,10/07/2023
ASS-011,Wear indicator triggered,10/07/2023
ASS-011,Motor overtemperature fault,10/07/2023
ASS-011,PLC communication error,10/07/2023
ASS-011,HMI touchscreen unresponsive,10/07/2023
ASS-011,Bearing vibration elevated,10/07/2023
ASS-011,Vision sensor calibration error,10/07/2023
ASS-011,PLC communication error,10/07/2023
ASS-012,Belt tracking deviation detected,10/07/2023
ASS-001,PLC communication error,11/07/2023
ASS-002,Oil level low,11/07/2023
ASS-002,Bearing vibration elevated,11/07/2023
ASS-003,Weight sensor out of range,11/07/2023
ASS-003,Coupling vibration high,11/07/2023
ASS-003,Bearing vibration elevated,11/07/2023
ASS-004,Gearbox oil level low,11/07/2023
ASS-004,Watchdog timer expired,11/07/2023
ASS-004,PLC communication error,11/07/2023
ASS-004,Motor overtemperature fault,11/07/2023
ASS-004,Belt tracking deviation detected,11/07/2023
ASS-004,Filter replacement required,11/07/2023
ASS-005,Barcode reader timeout,11/07/2023
ASS-005,Drive inverter alarm,11/07/2023
ASS-005,Barcode reader timeout,11/07/2023
ASS-005,RFID tag not detected,11/07/2023
ASS-006,Wear indicator triggered,11/07/2023
ASS-007,HMI touchscreen unresponsive,11/07/2023
ASS-007,Filter replacement required,11/07/2023
ASS-007,Motor overtemperature fault,11/07/2023
ASS-007,Proximity sensor failure,11/07/2023
ASS-007,Oil level low,11/07/2023
ASS-007,Weight sensor out of range,11/07/2023
ASS-007,RFID tag not detected,11/07/2023
ASS-007,Wear indicator triggered,11/07/2023
ASS-007,Belt slip detected,11/07/2023
ASS-009,Coupling vibration high,11/07/2023
ASS-009,Motor overtemperature fault,11/07/2023
ASS-009,RFID tag not detected,11/07/2023
ASS-009,Scheduled lubrication due,11/07/2023
ASS-009,Bearing vibration elevated,11/07/2023
ASS-010,PLC communication error,11/07/2023
ASS-010,Belt tracking deviation detected,11/07/2023
ASS-010,Oil level low,11/07/2023
ASS-010,RFID tag not detected,11/07/2023
ASS-010,Weight sensor out of range,11/07/2023
ASS-011,Belt tracking deviation detected,11/07/2023
ASS-011,HMI touchscreen unresponsive,11/07/2023
ASS-011,Motor phase imbalance alarm,11/07/2023
ASS-011,Zone collision warning,11/07/2023
ASS-011,Watchdog timer expired,11/07/2023
ASS-011,Inspection overdue,11/07/2023
ASS-011,Coupling vibration high,11/07/2023
ASS-011,RFID tag not detected,11/07/2023
ASS-011,Vision sensor calibration error,11/07/2023
ASS-011,Coupling vibration high,11/07/2023
ASS-011,SCADA connection lost,11/07/2023
ASS-012,Motor overtemperature fault,11/07/2023
ASS-012,Vision sensor calibration error,11/07/2023
ASS-001,Motor phase imbalance alarm,12/07/2023
ASS-002,Drive inverter alarm,12/07/2023
ASS-003,Network switch port failure,12/07/2023
ASS-003,Barcode reader timeout,12/07/2023
ASS-003,Proximity sensor failure,12/07/2023
ASS-003,Light curtain interrupted,12/07/2023
ASS-003,Gearbox oil level low,12/07/2023
ASS-003,Photoelectric sensor fault,12/07/2023
ASS-003,Belt slip detected,12/07/2023
ASS-004,HMI touchscreen unresponsive,12/07/2023
ASS-005,Proximity sensor failure,12/07/2023
ASS-005,Scheduled lubrication due,12/07/2023
ASS-005,Emergency stop activated,12/07/2023
ASS-005,Guard door open alarm,12/07/2023
ASS-006,Filter replacement required,12/07/2023
ASS-007,Watchdog timer expired,12/07/2023
ASS-007,Proximity sensor failure,12/07/2023
ASS-007,Drive inverter alarm,12/07/2023
ASS-007,Barcode reader timeout,12/07/2023
ASS-007,Belt slip detected,12/07/2023
ASS-007,Proximity sensor failure,12/07/2023
ASS-007,Proximity sensor failure,12/07/2023
ASS-007,Guard door open alarm,12/07/2023
ASS-007,Overload protection triggered,12/07/2023
ASS-008,Oil level low,12/07/2023
ASS-009,Zone collision warning,12/07/2023
ASS-010,RFID tag not detected,12/07/2023
ASS-011,Overload protection triggered,12/07/2023
ASS-011,Belt tracking deviation detected,12/07/2023
ASS-011,Belt tracking deviation detected,12/07/2023
ASS-011,PLC communication error,12/07/2023
ASS-011,Gearbox oil level low,12/07/2023
ASS-011,Motor overtemperature fault,12/07/2023
ASS-011,Barcode reader timeout,12/07/2023
ASS-011,Gearbox oil level low,12/07/2023
ASS-012,Belt slip detected,12/07/2023
ASS-001,Motor overtemperature fault,13/07/2023
ASS-001,Belt tracking deviation detected,13/07/2023
ASS-001,Coupling vibration high,13/07/2023
ASS-002,Drive inverter alarm,13/07/2023
ASS-002,Overload protection triggered,13/07/2023
ASS-002,Weight sensor out of range,13/07/2023
ASS-003,Oil level low,13/07/2023
ASS-003,RFID tag not detected,13/07/2023
ASS-003,Drive inverter alarm,13/07/2023
ASS-003,Barcode reader timeout,13/07/2023
ASS-003,Drive inverter alarm,13/07/2023
ASS-003,Vision sensor calibration error,13/07/2023
ASS-003,HMI touchscreen unresponsive,13/07/2023
ASS-004,Oil level low,13/07/2023
ASS-005,Belt slip detected,13/07/2023
ASS-005,Drive inverter alarm,13/07/2023
ASS-005,Photoelectric sensor fault,13/07/2023
ASS-005,Gearbox oil level low,13/07/2023
ASS-006,Barcode reader timeout,13/07/2023
ASS-007,Vision sensor calibration error,13/07/2023
ASS-007,Light curtain interrupted,13/07/2023
ASS-007,Filter replacement required,13/07/2023
ASS-007,Drive inverter alarm,13/07/2023
ASS-007,Proximity sensor failure,13/07/2023
ASS-007,Overload protection triggered,13/07/2023
ASS-007,Barcode reader timeout,13/07/2023
ASS-007,Photoelectric sensor fault,13/07/2023
ASS-007,Proximity sensor failure,13/07/2023
ASS-007,SCADA connection lost,13/07/2023
ASS-007,Wear indicator triggered,13/07/2023
ASS-008,Gearbox oil level low,13/07/2023
ASS-010,Network switch port failure,13/07/2023
ASS-010,Guard door open alarm,13/07/2023
ASS-011,Light curtain interrupted,13/07/2023
ASS-011,Watchdog timer expired,13/07/2023
ASS-011,Gearbox oil level low,13/07/2023
ASS-011,Belt tracking deviation detected,13/07/2023
ASS-011,Network switch port failure,13/07/2023
ASS-011,Coupling vibration high,13/07/2023
ASS-011,Vision sensor calibration error,13/07/2023
ASS-011,Guard door open alarm,13/07/2023
ASS-011,HMI touchscreen unresponsive,13/07/2023
ASS-011,Belt tracking deviation detected,13/07/2023
ASS-011,Belt slip detected,13/07/2023
ASS-011,Belt slip detected,13/07/2023
ASS-011,Coupling vibration high,13/07/2023
ASS-012,Belt tracking deviation detected,13/07/2023
ASS-012,Gearbox oil level low,13/07/2023
ASS-001,Belt slip detected,14/07/2023
ASS-001,Network switch port failure,14/07/2023
ASS-001,Motor phase imbalance alarm,14/07/2023
ASS-001,Zone collision warning,14/07/2023
ASS-001,Belt tracking deviation detected,14/07/2023
ASS-002,Filter replacement required,14/07/2023
ASS-003,Oil level low,14/07/2023
ASS-003,SCADA connection lost,14/07/2023
ASS-003,Safety relay fault,14/07/2023
ASS-003,Weight sensor out of range,14/07/2023
ASS-003,RFID tag not detected,14/07/2023
ASS-003,Filter replacement required,14/07/2023
ASS-004,Gearbox oil level low,14/07/2023
ASS-004,Parameter checksum mismatch,14/07/2023
ASS-005,Barcode reader timeout,14/07/2023
ASS-005,Weight sensor out of range,14/07/2023
ASS-006,Bearing vibration elevated,14/07/2023
ASS-006,RFID tag not detected,14/07/2023
ASS-006,Guard door open alarm,14/07/2023
ASS-007,Gearbox oil level low,14/07/2023
ASS-007,Drive inverter alarm,14/07/2023
ASS-007,Coupling vibration high,14/07/2023
ASS-007,Drive inverter alarm,14/07/2023
ASS-008,Parameter checksum mismatch,14/07/2023
ASS-009,Oil level low,14/07/2023
ASS-010,Oil level low,14/07/2023
ASS-010,PLC communication error,14/07/2023
ASS-011,RFID tag not detected,14/07/2023
ASS-011,Weight sensor out of range,14/07/2023
ASS-011,Drive inverter alarm,14/07/2023
ASS-011,Coupling vibration high,14/07/2023
ASS-001,SCADA connection lost,15/07/2023
ASS-002,Parameter checksum mismatch,15/07/2023
ASS-003,HMI touchscreen unresponsive,15/07/2023
ASS-003,Watchdog timer expired,15/07/2023
ASS-003,Motor overtemperature fault,15/07/2023
ASS-003,RFID tag not detected,15/07/2023
ASS-005,Filter replacement required,15/07/2023
ASS-006,Barcode reader timeout,15/07/2023
ASS-007,Zone collision warning,15/07/2023
ASS-007,Watchdog timer expired,15/07/2023
ASS-007,Bearing vibration elevated,15/07/2023
ASS-007,Belt tracking deviation detected,15/07/2023
ASS-007,SCADA connection lost,15/07/2023
ASS-007,HMI touchscreen unresponsive,15/07/2023
ASS-009,Motor phase imbalance alarm,15/07/2023
ASS-009,Parameter checksum mismatch,15/07/2023
ASS-010,Wear indicator triggered,15/07/2023
ASS-010,Bearing vibration elevated,15/07/2023
ASS-010,Motor overtemperature fault,15/07/2023
ASS-011,Zone collision warning,15/07/2023
ASS-011,Emergency stop activated,15/07/2023
ASS-011,Wear indicator triggered,15/07/2023
ASS-011,Emergency stop activated,15/07/2023
ASS-012,Network switch port failure,15/07/2023
ASS-012,Scheduled lubrication due,15/07/2023
ASS-012,Inspection overdue,15/07/2023
ASS-012,Belt slip detected,15/07/2023
ASS-012,Vision sensor calibration error,15/07/2023
ASS-012,Network switch port failure,15/07/2023
ASS-001,Photoelectric sensor fault,16/07/2023
ASS-001,Barcode reader timeout,16/07/2023
ASS-002,Motor phase imbalance alarm,16/07/2023
ASS-002,Gearbox oil level low,16/07/2023
ASS-003,HMI touchscreen unresponsive,16/07/2023
ASS-004,Drive inverter alarm,16/07/2023
ASS-005,Motor phase imbalance alarm,16/07/2023
ASS-005,PLC communication error,16/07/2023
ASS-005,Belt tracking deviation detected,16/07/2023
ASS-005,Drive inverter alarm,16/07/2023
ASS-006,Motor overtemperature fault,16/07/2023
ASS-006,Watchdog timer expired,16/07/2023
ASS-007,Coupling vibration high,16/07/2023
ASS-007,Weight sensor out of range,16/07/2023
ASS-007,Zone collision warning,16/07/2023
ASS-007,Bearing vibration elevated,16/07/2023
ASS-007,Belt slip detected,16/07/2023
ASS-007,PLC communication error,16/07/2023
ASS-007,Parameter checksum mismatch,16/07/2023
ASS-008,Vision sensor calibration error,16/07/2023
ASS-008,Proximity sensor failure,16/07/2023
ASS-009,Belt tracking deviation detected,16/07/2023
ASS-009,Bearing vibration elevated,16/07/2023
ASS-010,PLC communication error,16/07/2023
ASS-010,PLC communication error,16/07/2023
ASS-011,Belt tracking deviation detected,16/07/2023
ASS-011,Gearbox oil level low,16/07/2023
ASS-011,Photoelectric sensor fault,16/07/2023
ASS-011,Zone collision warning,16/07/2023
ASS-011,Bearing vibration elevated,16/07/2023
ASS-011,Belt slip detected,16/07/2023
ASS-011,Parameter checksum mismatch,16/07/2023
ASS-011,Oil level low,16/07/2023
ASS-012,RFID tag not detected,16/07/2023
ASS-001,Motor overtemperature fault,17/07/2023
ASS-001,Wear indicator triggered,17/07/2023
ASS-002,Belt slip detected,17/07/2023
ASS-002,Safety relay fault,17/07/2023
ASS-002,Coupling vibration high,17/07/2023
ASS-003,Vision sensor calibration error,17/07/2023
ASS-003,Belt slip detected,17/07/2023
ASS-004,Safety relay fault,17/07/2023
ASS-004,Parameter checksum mismatch,17/07/2023
ASS-004,Watchdog timer expired,17/07/2023
ASS-004,Zone collision warning,17/07/2023
ASS-005,Belt slip detected,17/07/2023
ASS-005,Parameter checksum mismatch,17/07/2023
ASS-005,Coupling vibration high,17/07/2023
ASS-007,Light curtain interrupted,17/07/2023
ASS-007,Weight sensor out of range,17/07/2023
ASS-008,Weight sensor out of range,17/07/2023
ASS-008,Inspection overdue,17/07/2023
ASS-009,Network switch port failure,17/07/2023
ASS-009,Bearing vibration elevated,17/07/2023
ASS-009,Emergency stop activated,17/07/2023
ASS-009,Wear indicator triggered,17/07/2023
ASS-009,Photoelectric sensor fault,17/07/2023
ASS-010,Overload protection triggered,17/07/2023
ASS-010,Bearing vibration elevated,17/07/2023
ASS-010,Belt slip detected,17/07/2023
ASS-011,Oil level low,17/07/2023
ASS-011,Scheduled lubrication due,17/07/2023
ASS-011,Belt tracking deviation detected,17/07/2023
ASS-011,Wear indicator triggered,17/07/2023
ASS-011,Network switch port failure,17/07/2023
ASS-011,Gearbox oil level low,17/07/2023
ASS-011,Motor overtemperature fault,17/07/2023
ASS-011,Gearbox oil level low,17/07/2023
ASS-012,Coupling vibration high,17/07/2023
ASS-001,Bearing vibration elevated,18/07/2023
ASS-001,Coupling vibration high,18/07/2023
ASS-001,PLC communication error,18/07/2023
ASS-001,Parameter checksum mismatch,18/07/2023
ASS-002,Belt tracking deviation detected,18/07/2023
ASS-002,Oil level low,18/07/2023
ASS-003,Coupling vibration high,18/07/2023
ASS-003,RFID tag not detected,18/07/2023
ASS-003,Belt tracking deviation detected,18/07/2023
ASS-003,Network switch port failure,18/07/2023
