asset_id,event_code,date
ASS-005,Inspection overdue,10/02/2024
ASS-005,Guard door open alarm,10/02/2024
ASS-005,Parameter checksum mismatch,10/02/2024
ASS-006,Belt tracking deviation detected,10/02/2024
ASS-007,Gearbox oil level low,10/02/2024
ASS-007,Scheduled lubrication due,10/02/2024
ASS-008,SCADA connection lost,10/02/2024
ASS-008,Drive inverter alarm,10/02/2024
ASS-009,Overload protection triggered,10/02/2024
ASS-009,Motor phase imbalance alarm,10/02/2024
ASS-009,Belt slip detected,10/02/2024
ASS-010,Bearing vibration elevated,10/02/2024
ASS-010,Belt tracking deviation detected,10/02/2024
ASS-011,Photoelectric sensor fault,10/02/2024
ASS-011,Gearbox oil level low,10/02/2024
ASS-012,Guard door open alarm,10/02/2024
ASS-001,Motor phase imbalance alarm,11/02/2024
ASS-001,Guard door open alarm,11/02/2024
ASS-001,Coupling vibration high,11/02/2024
ASS-001,Bearing vibration elevated,11/02/2024
ASS-001,PLC communication error,11/02/2024
ASS-001,Motor phase imbalance alarm,11/02/2024
ASS-002,Coupling vibration high,11/02/2024
ASS-002,Vision sensor calibration error,11/02/2024
ASS-002,Scheduled lubrication due,11/02/2024
ASS-002,Belt slip detected,11/02/2024
ASS-002,Drive inverter alarm,11/02/2024
ASS-003,Belt slip detected,11/02/2024
ASS-003,Network switch port failure,11/02/2024
ASS-003,Zone collision warning,11/02/2024
ASS-004,Proximity sensor failure,11/02/2024
ASS-004,Wear indicator triggered,11/02/2024
ASS-005,Watchdog timer expired,11/02/2024
ASS-005,Inspection overdue,11/02/2024
ASS-005,Network switch port failure,11/02/2024
ASS-005,Safety relay fault,11/02/2024
ASS-005,Barcode reader timeout,11/02/2024
ASS-007,Inspection overdue,11/02/2024
ASS-007,Vision sensor calibration error,11/02/2024
ASS-007,Scheduled lubrication due,11/02/2024
ASS-008,SCADA connection lost,11/02/2024
ASS-009,Scheduled lubrication due,11/02/2024
ASS-010,Weight sensor out of range,11/02/2024
ASS-011,Belt tracking deviation detected,11/02/2024
ASS-011,Motor overtemperature fault,11/02/2024
ASS-011,Network switch port failure,11/02/2024
ASS-011,PLC communication error,11/02/2024
ASS-012,Safety relay fault,11/02/2024
ASS-012,Motor phase imbalance alarm,11/02/2024
ASS-001,Vision sensor calibration error,12/02/2024
ASS-001,Belt tracking deviation detected,12/02/2024
ASS-003,Motor phase imbalance alarm,12/02/2024
ASS-003,RFID tag not detected,12/02/2024
ASS-004,HMI touchscreen unresponsive,12/02/2024
ASS-005,Vision sensor calibration error,12/02/2024
ASS-005,Bearing vibration elevated,12/02/2024
ASS-005,RFID tag not detected,12/02/2024
ASS-006,Oil level low,12/02/2024
ASS-007,PLC communication error,12/02/2024
ASS-007,Emergency stop activated,12/02/2024
ASS-007,Proximity sensor failure,12/02/2024
ASS-007,Motor overtemperature fault,12/02/2024
ASS-008,Zone collision warning,12/02/2024
ASS-008,HMI touchscreen unresponsive,12/02/2024
ASS-009,SCADA connection lost,12/02/2024
ASS-009,Watchdog timer expired,12/02/2024
ASS-009,Vision sensor calibration error,12/02/2024
ASS-010,Network switch port failure,12/02/2024
ASS-010,Coupling vibration high,12/02/2024
ASS-011,Vision sensor calibration error,12/02/2024
ASS-011,Coupling vibration high,12/02/2024
ASS-011,Wear indicator triggered,12/02/2024
ASS-011,Coupling vibration high,12/02/2024
ASS-011,Coupling vibration high,12/02/2024
ASS-011,Parameter checksum mismatch,12/02/2024
ASS-011,Vision sensor calibration error,12/02/2024
ASS-002,RFID tag not detected,13/02/2024
ASS-002,Coupling vibration high,13/02/2024
ASS-003,Inspection overdue,13/02/2024
ASS-003,Safety relay fault,13/02/2024
ASS-003,Coupling vibration high,13/02/2024
ASS-004,HMI touchscreen unresponsive,13/02/2024
ASS-004,PLC communication error,13/02/2024
ASS-005,Motor overtemperature fault,13/02/2024
ASS-005,Zone collision warning,13/02/2024
ASS-007,Watchdog timer expired,13/02/2024
ASS-007,Zone collision warning,13/02/2024
ASS-007,Bearing vibration elevated,13/02/2024
ASS-007,HMI touchscreen unresponsive,13/02/2024
ASS-007,Motor phase imbalance alarm,13/02/2024
ASS-008,PLC communication error,13/02/2024
ASS-009,HMI touchscreen unresponsive,13/02/2024
ASS-009,Overload protection triggered,13/02/2024
ASS-009,Coupling vibration high,13/02/2024
ASS-010,SCADA connection lost,13/02/2024
ASS-010,Wear indicator triggered,13/02/2024
ASS-011,Bearing vibration elevated,13/02/2024
ASS-011,Gearbox oil level low,13/02/2024
ASS-011,Drive inverter alarm,13/02/2024
ASS-011,Watchdog timer expired,13/02/2024
ASS-011,Proximity sensor failure,13/02/2024
ASS-012,Motor phase imbalance alarm,13/02/2024
ASS-012,RFID tag not detected,13/02/2024
ASS-001,Belt tracking deviation detected,14/02/2024
ASS-002,Coupling vibration high,14/02/2024
ASS-002,Watchdog timer expired,14/02/2024
ASS-003,Wear indicator triggered,14/02/2024
ASS-003,Barcode reader timeout,14/02/2024
ASS-003,Inspection overdue,14/02/2024
ASS-003,RFID tag not detected,14/02/2024
ASS-003,PLC communication error,14/02/2024
ASS-004,Inspection overdue,14/02/2024
ASS-004,Motor overtemperature fault,14/02/2024
ASS-004,SCADA connection lost,14/02/2024
ASS-004,Filter replacement required,14/02/2024
ASS-005,Coupling vibration high,14/02/2024
ASS-005,HMI touchscreen unresponsive,14/02/2024
ASS-005,Emergency stop activated,14/02/2024
ASS-005,Motor phase imbalance alarm,14/02/2024
ASS-005,Drive inverter alarm,14/02/2024
ASS-005,Motor phase imbalance alarm,14/02/2024
ASS-005,Light curtain interrupted,14/02/2024
ASS-005,Filter replacement required,14/02/2024
ASS-006,Proximity sensor failure,14/02/2024
ASS-006,Weight sensor out of range,14/02/2024
ASS-007,Barcode reader timeout,14/02/2024
ASS-007,Belt slip detected,14/02/2024
ASS-009,Barcode reader timeout,14/02/2024
ASS-010,Parameter checksum mismatch,14/02/2024
ASS-010,Oil level low,14/02/2024
ASS-010,Weight sensor out of range,14/02/2024
ASS-011,Motor overtemperature fault,14/02/2024
ASS-011,Scheduled lubrication due,14/02/2024
ASS-011,Belt tracking deviation detected,14/02/2024
ASS-012,Network switch port failure,14/02/2024
ASS-012,Belt slip detected,14/02/2024
ASS-012,Bearing vibration elevated,14/02/2024
ASS-012,Photoelectric sensor fault,14/02/2024
ASS-001,Belt slip detected,15/02/2024
ASS-001,Barcode reader timeout,15/02/2024
ASS-002,Vision sensor calibration error,15/02/2024
ASS-002,Emergency stop activated,15/02/2024
ASS-002,Parameter checksum mismatch,15/02/2024
ASS-002,Barcode reader timeout,15/02/2024
ASS-006,Barcode reader timeout,15/02/2024
ASS-007,Wear indicator triggered,15/02/2024
ASS-007,Gearbox oil level low,15/02/2024
ASS-007,Filter replacement required,15/02/2024
ASS-007,Vision sensor calibration error,15/02/2024
ASS-007,Motor overtemperature fault,15/02/2024
ASS-007,Inspection overdue,15/02/2024
ASS-008,Network switch port failure,15/02/2024
ASS-008,Belt slip detected,15/02/2024
ASS-008,Coupling vibration high,15/02/2024
ASS-009,Proximity sensor failure,15/02/2024
ASS-009,Coupling vibration high,15/02/2024
ASS-010,Scheduled lubrication due,15/02/2024
ASS-011,RFID tag not detected,15/02/2024
ASS-011,Photoelectric sensor fault,15/02/2024
ASS-011,Filter replacement required,15/02/2024
ASS-011,Belt tracking deviation detected,15/02/2024
ASS-012,Belt slip detected,15/02/2024
ASS-012,Drive inverter alarm,15/02/2024
ASS-001,RFID tag not detected,16/02/2024
ASS-001,Proximity sensor failure,16/02/2024
ASS-002,Bearing vibration elevated,16/02/2024
ASS-003,Coupling vibration high,16/02/2024
ASS-004,Drive inverter alarm,16/02/2024
ASS-004,Drive inverter alarm,16/02/2024
ASS-005,Guard door open alarm,16/02/2024
ASS-005,Motor phase imbalance alarm,16/02/2024
ASS-006,Wear indicator triggered,16/02/2024
ASS-006,Gearbox oil level low,16/02/2024
ASS-007,Light curtain interrupted,16/02/2024
ASS-007,Weight sensor out of range,16/02/2024
ASS-007,Belt slip detected,16/02/2024
ASS-007,RFID tag not detected,16/02/2024
ASS-007,Oil level low,16/02/2024
ASS-007,Gearbox oil level low,16/02/2024
ASS-007,Scheduled lubrication due,16/02/2024
ASS-007,Proximity sensor failure,16/02/2024
ASS-008,Inspection overdue,16/02/2024
ASS-009,Proximity sensor failure,16/02/2024
ASS-010,Belt slip detected,16/02/2024
ASS-011,Guard door open alarm,16/02/2024
ASS-011,Gearbox oil level low,16/02/2024
ASS-011,SCADA connection lost,16/02/2024
ASS-011,Motor overtemperature fault,16/02/2024
ASS-011,Network switch port failure,16/02/2024
ASS-011,Guard door open alarm,16/02/2024
ASS-011,Overload protection triggered,16/02/2024
ASS-012,Gearbox oil level low,16/02/2024
ASS-001,Belt slip detected,17/02/2024
ASS-001,Watchdog timer expired,17/02/2024
ASS-002,Watchdog timer expired,17/02/2024
ASS-002,Gearbox oil level low,17/02/2024
ASS-003,Wear indicator triggered,17/02/2024
ASS-003,Gearbox oil level low,17/02/2024
ASS-003,Emergency stop activated,17/02/2024
ASS-004,Gearbox oil level low,17/02/2024
ASS-004,Scheduled lubrication due,17/02/2024
ASS-005,Filter replacement required,17/02/2024
ASS-005,RFID tag not detected,17/02/2024
ASS-006,PLC communication error,17/02/2024
ASS-006,SCADA connection lost,17/02/2024
ASS-007,Drive inverter alarm,17/02/2024
ASS-007,Belt slip detected,17/02/2024
ASS-007,Safety relay fault,17/02/2024
ASS-007,Belt slip detected,17/02/2024
ASS-007,Parameter checksum mismatch,17/02/2024
ASS-008,Photoelectric sensor fault,17/02/2024
ASS-008,Zone collision warning,17/02/2024
ASS-009,Overload protection triggered,17/02/2024
ASS-009,Photoelectric sensor fault,17/02/2024
ASS-009,Vision sensor calibration error,17/02/2024
ASS-010,Motor phase imbalance alarm,17/02/2024
ASS-011,Proximity sensor failure,17/02/2024
ASS-011,Watchdog timer expired,17/02/2024
ASS-011,Bearing vibration elevated,17/02/2024
ASS-011,Gearbox oil level low,17/02/2024
ASS-011,Vision sensor calibration error,17/02/2024
ASS-011,Drive inverter alarm,17/02/2024
ASS-011,Motor phase imbalance alarm,17/02/2024
ASS-012,Watchdog timer expired,17/02/2024
ASS-001,Drive inverter alarm,18/02/2024
ASS-001,Proximity sensor failure,18/02/2024
ASS-001,Oil level low,18/02/2024
ASS-001,Belt slip detected,18/02/2024
ASS-002,Barcode reader timeout,18/02/2024
ASS-002,Photoelectric sensor fault,18/02/2024
ASS-003,Safety relay fault,18/02/2024
ASS-003,RFID tag not detected,18/02/2024
ASS-003,Zone collision warning,18/02/2024
ASS-003,Zone collision warning,18/02/2024
ASS-004,Bearing vibration elevated,18/02/2024
ASS-005,Network switch port failure,18/02/2024
ASS-007,Drive inverter alarm,18/02/2024
ASS-008,Photoelectric sensor fault,18/02/2024
ASS-008,Weight sensor out of range,18/02/2024
ASS-008,RFID tag not detected,18/02/2024
ASS-009,Barcode reader timeout,18/02/2024
ASS-010,Belt slip detected,18/02/2024
ASS-010,Bearing vibration elevated,18/02/2024
ASS-010,Network switch port failure,18/02/2024
ASS-010,Belt slip detected,18/02/2024
ASS-011,Proximity sensor failure,18/02/2024
ASS-011,Coupling vibration high,18/02/2024
ASS-011,Bearing vibration elevated,18/02/2024
ASS-011,Scheduled lubrication due,18/02/2024
ASS-011,Proximity sensor failure,18/02/2024
ASS-001,Gearbox oil level low,19/02/2024
ASS-002,Inspection overdue,19/02/2024
ASS-003,Network switch port failure,19/02/2024
ASS-003,Belt tracking deviation detected,19/02/2024
ASS-004,Belt tracking deviation detected,19/02/2024
ASS-004,Guard door open alarm,19/02/2024
ASS-004,Belt slip detected,19/02/2024
ASS-004,Barcode reader timeout,19/02/2024
ASS-005,Wear indicator triggered,19/02/2024
ASS-005,Motor phase imbalance alarm,19/02/2024
ASS-005,SCADA connection lost,19/02/2024
ASS-005,Motor phase imbalance alarm,19/02/2024
ASS-005,Drive inverter alarm,19/02/2024
ASS-005,HMI touchscreen unresponsive,19/02/2024
ASS-006,PLC communication error,19/02/2024
ASS-006,Drive inverter alarm,19/02/2024
ASS-007,Drive inverter alarm,19/02/2024
ASS-007,Filter replacement required,19/02/2024
ASS-007,Zone collision warning,19/02/2024
ASS-007,Light curtain interrupted,19/02/2024
ASS-007,RFID tag not detected,19/02/2024
ASS-007,Light curtain interrupted,19/02/2024
ASS-008,Scheduled lubrication due,19/02/2024
ASS-008,Drive inverter alarm,19/02/2024
ASS-008,Drive inverter alarm,19/02/2024
ASS-008,PLC communication error,19/02/2024
ASS-009,RFID tag not detected,19/02/2024
ASS-011,Network switch port failure,19/02/2024
ASS-011,SCADA connection lost,19/02/2024
ASS-011,Parameter checksum mismatch,19/02/2024
ASS-011,Photoelectric sensor fault,19/02/2024
ASS-011,Barcode reader timeout,19/02/2024
ASS-011,HMI touchscreen unresponsive,19/02/2024
ASS-011,Scheduled lubrication due,19/02/2024
ASS-011,Light curtain interrupted,19/02/2024
ASS-011,Drive inverter alarm,19/02/2024
ASS-011,Coupling vibration high,19/02/2024
ASS-011,Motor overtemperature fault,19/02/2024
ASS-001,HMI touchscreen unresponsive,20/02/2024
ASS-001,Network switch port failure,20/02/2024
ASS-001,Inspection overdue,20/02/2024
ASS-002,Coupling vibration high,20/02/2024
ASS-003,Scheduled lubrication due,20/02/2024
ASS-003,Barcode reader timeout,20/02/2024
ASS-003,Wear indicator triggered,20/02/2024
ASS-006,Overload protection triggered,20/02/2024
ASS-007,Coupling vibration high,20/02/2024
ASS-007,Scheduled lubrication due,20/02/2024
ASS-008,Safety relay fault,20/02/2024
ASS-008,Motor phase imbalance alarm,20/02/2024
ASS-008,Coupling vibration high,20/02/2024
ASS-008,Watchdog timer expired,20/02/2024
ASS-009,Belt tracking deviation detected,20/02/2024
ASS-010,Emergency stop activated,20/02/2024
ASS-010,Bearing vibration elevated,20/02/2024
ASS-010,Scheduled lubrication due,20/02/2024
ASS-010,Vision sensor calibration error,20/02/2024
ASS-011,Motor overtemperature fault,20/02/2024
ASS-011,SCADA connection lost,20/02/2024
ASS-011,Filter replacement required,20/02/2024
ASS-011,Motor overtemperature fault,20/02/2024
ASS-011,Belt slip detected,20/02/2024
ASS-012,Belt tracking deviation detected,20/02/2024
ASS-012,Vision sensor calibration error,20/02/2024
ASS-001,Photoelectric sensor fault,21/02/2024
ASS-002,Coupling vibration high,21/02/2024
ASS-003,HMI touchscreen unresponsive,21/02/2024
ASS-003,Scheduled lubrication due,21/02/2024
ASS-003,Wear indicator triggered,21/02/2024
ASS-003,Network switch port failure,21/02/2024
ASS-003,Weight sensor out of range,21/02/2024
ASS-003,Proximity sensor failure,21/02/2024
ASS-004,Proximity sensor failure,21/02/2024
ASS-004,Emergency stop activated,21/02/2024
ASS-004,Bearing vibration elevated,21/02/2024
ASS-005,Drive inverter alarm,21/02/2024
ASS-005,RFID tag not detected,21/02/2024
ASS-005,Gearbox oil level low,21/02/2024
ASS-005,HMI touchscreen unresponsive,21/02/2024
ASS-006,Belt tracking deviation detected,21/02/2024
ASS-006,Drive inverter alarm,21/02/2024
ASS-007,Belt tracking deviation detected,21/02/2024
ASS-007,Parameter checksum mismatch,21/02/2024
ASS-007,Watchdog timer expired,21/02/2024
ASS-008,Coupling vibration high,21/02/2024
ASS-008,RFID tag not detected,21/02/2024
ASS-009,Drive inverter alarm,21/02/2024
ASS-009,Proximity sensor failure,21/02/2024
ASS-010,Drive inverter alarm,21/02/2024
ASS-010,Parameter checksum mismatch,21/02/2024
ASS-010,Gearbox oil level low,21/02/2024
ASS-011,Weight sensor out of range,21/02/2024
ASS-011,Coupling vibration high,21/02/2024
ASS-001,Inspection overdue,22/02/2024
ASS-002,Guard door open alarm,22/02/2024
ASS-002,Zone collision warning,22/02/2024
ASS-002,Coupling vibration high,22/02/2024
ASS-003,Overload protection triggered,22/02/2024
ASS-003,Belt slip detected,22/02/2024
ASS-004,Belt slip detected,22/02/2024
ASS-004,Vision sensor calibration error,22/02/2024
ASS-004,Watchdog timer expired,22/02/2024
ASS-004,RFID tag not detected,22/02/2024
ASS-004,HMI touchscreen unresponsive,22/02/2024
ASS-005,Coupling vibration high,22/02/2024
ASS-005,Light curtain interrupted,22/02/2024
ASS-005,Photoelectric sensor fault,22/02/2024
ASS-006,Photoelectric sensor fault,22/02/2024
ASS-007,Watchdog timer expired,22/02/2024
ASS-008,Emergency stop activated,22/02/2024
ASS-008,Parameter checksum mismatch,22/02/2024
ASS-008,Safety relay fault,22/02/2024
ASS-009,Watchdog timer expired,22/02/2024
ASS-010,SCADA connection lost,22/02/2024
ASS-010,Weight sensor out of range,22/02/2024
ASS-010,Drive inverter alarm,22/02/2024
ASS-011,Motor phase imbalance alarm,22/02/2024
ASS-011,Safety relay fault,22/02/2024
ASS-011,Oil level low,22/02/2024
ASS-011,Proximity sensor failure,22/02/2024
ASS-011,Filter replacement required,22/02/2024
ASS-012,Scheduled lubrication due,22/02/2024
ASS-001,Drive inverter alarm,23/02/2024
ASS-001,Coupling vibration high,23/02/2024
ASS-002,Bearing vibration elevated,23/02/2024
ASS-002,Drive inverter alarm,23/02/2024
ASS-002,Network switch port failure,23/02/2024
ASS-003,Coupling vibration high,23/02/2024
ASS-003,SCADA connection lost,23/02/2024
ASS-003,Vision sensor calibration error,23/02/2024
ASS-003,PLC communication error,23/02/2024
ASS-004,Proximity sensor failure,23/02/2024
ASS-004,Weight sensor out of range,23/02/2024
ASS-005,Belt slip detected,23/02/2024
ASS-006,Belt slip detected,23/02/2024
ASS-007,Inspection overdue,23/02/2024
ASS-007,Gearbox oil level low,23/02/2024
ASS-007,Watchdog timer expired,23/02/2024
ASS-007,Bearing vibration elevated,23/02/2024
ASS-008,Motor overtemperature fault,23/02/2024
ASS-008,SCADA connection lost,23/02/2024
ASS-009,Zone collision warning,23/02/2024
ASS-009,Guard door open alarm,23/02/2024
ASS-010,Parameter checksum mismatch,23/02/2024
ASS-011,Overload protection triggered,23/02/2024
ASS-011,Gearbox oil level low,23/02/2024
ASS-012,SCADA connection lost,23/02/2024
ASS-012,RFID tag not detected,23/02/2024
ASS-001,Belt slip detected,24/02/2024
ASS-001,Belt tracking deviation detected,24/02/2024
ASS-001,Watchdog timer expired,24/02/2024
ASS-002,Weight sensor out of range,24/02/2024
ASS-003,Coupling vibration high,24/02/2024
ASS-003,Motor overtemperature fault,24/02/2024
ASS-003,Emergency stop activated,24/02/2024
ASS-003,RFID tag not detected,24/02/2024
ASS-004,PLC communication error,24/02/2024
ASS-004,HMI touchscreen unresponsive,24/02/2024
ASS-004,Barcode reader timeout,24/02/2024
ASS-004,Gearbox oil level low,24/02/2024
ASS-004,Belt slip detected,24/02/2024
ASS-005,Bearing vibration elevated,24/02/2024
ASS-006,Emergency stop activated,24/02/2024
ASS-006,Weight sensor out of range,24/02/2024
ASS-006,Scheduled lubrication due,24/02/2024
ASS-006,Scheduled lubrication due,24/02/2024
ASS-006,Bearing vibration elevated,24/02/2024
ASS-008,RFID tag not detected,24/02/2024
ASS-009,Emergency stop activated,24/02/2024
ASS-010,Weight sensor out of range,24/02/2024
ASS-010,Parameter checksum mismatch,24/02/2024
ASS-011,PLC communication error,24/02/2024
ASS-011,Bearing vibration elevated,24/02/2024
ASS-011,Scheduled lubrication due,24/02/2024
ASS-011,Inspection overdue,24/02/2024
ASS-011,Scheduled lubrication due,24/02/2024
ASS-012,Bearing vibration elevated,24/02/2024
ASS-012,Emergency stop activated,24/02/2024
ASS-001,Network switch port failure,25/02/2024
ASS-002,Gearbox oil level low,25/02/2024
ASS-003,Drive inverter alarm,25/02/2024
ASS-003,SCADA connection lost,25/02/2024
ASS-003,Guard door open alarm,25/02/2024
ASS-003,Gearbox oil level low,25/02/2024
ASS-003,Weight sensor out of range,25/02/2024
ASS-004,Coupling vibration high,25/02/2024
ASS-004,Coupling vibration high,25/02/2024
ASS-004,Coupling vibration high,25/02/2024
ASS-005,Bearing vibration elevated,25/02/2024
ASS-005,Parameter checksum mismatch,25/02/2024
ASS-006,Coupling vibration high,25/02/2024
ASS-006,Vision sensor calibration error,25/02/2024
ASS-006,Vision sensor calibration error,25/02/2024
ASS-006,Coupling vibration high,25/02/2024
ASS-007,RFID tag not detected,25/02/2024
ASS-007,Network switch port failure,25/02/2024
ASS-008,Network switch port failure,25/02/2024
ASS-008,RFID tag not detected,25/02/2024
ASS-008,Zone collision warning,25/02/2024
ASS-008,Overload protection triggered,25/02/2024
ASS-009,Zone collision warning,25/02/2024
ASS-010,Belt slip detected,25/02/2024
ASS-011,Parameter checksum mismatch,25/02/2024
ASS-011,Wear indicator triggered,25/02/2024
ASS-011,SCADA connection lost,25/02/2024
ASS-012,Scheduled lubrication due,25/02/2024
ASS-012,Inspection overdue,25/02/2024
ASS-012,Drive inverter alarm,25/02/2024
ASS-012,HMI touchscreen unresponsive,25/02/2024
ASS-012,Safety relay fault,25/02/2024
ASS-001,Photoelectric sensor fault,26/02/2024
ASS-001,Wear indicator triggered,26/02/2024
ASS-001,Parameter checksum mismatch,26/02/2024
ASS-002,Parameter checksum mismatch,26/02/2024
ASS-002,SCADA connection lost,26/02/2024
ASS-002,Parameter checksum mismatch,26/02/2024
ASS-002,Gearbox oil level low,26/02/2024
ASS-003,Motor phase imbalance alarm,26/02/2024
ASS-003,Motor overtemperature fault,26/02/2024
ASS-003,Proximity sensor failure,26/02/2024
ASS-003,Scheduled lubrication due,26/02/2024
ASS-003,Bearing vibration elevated,26/02/2024
ASS-004,Belt slip detected,26/02/2024
ASS-005,Coupling vibration high,26/02/2024
ASS-005,Coupling vibration high,26/02/2024
ASS-005,Motor overtemperature fault,26/02/2024
ASS-005,Overload protection triggered,26/02/2024
ASS-006,Light curtain interrupted,26/02/2024
ASS-006,Belt tracking deviation detected,26/02/2024
ASS-007,Network switch port failure,26/02/2024
ASS-007,Gearbox oil level low,26/02/2024
ASS-007,Coupling vibration high,26/02/2024
ASS-008,Motor phase imbalance alarm,26/02/2024
ASS-009,Photoelectric sensor fault,26/02/2024
ASS-009,Proximity sensor failure,26/02/2024
ASS-009,Emergency stop activated,26/02/2024
ASS-010,Oil level low,26/02/2024
ASS-011,Light curtain interrupted,26/02/2024
ASS-011,PLC communication error,26/02/2024
ASS-012,Coupling vibration high,26/02/2024
ASS-001,Belt tracking deviation detected,27/02/2024
ASS-001,Network switch port failure,27/02/2024
ASS-001,Motor phase imbalance alarm,27/02/2024
ASS-003,Drive inverter alarm,27/02/2024
ASS-003,Network switch port failure,27/02/2024
ASS-005,Light curtain interrupted,27/02/2024
ASS-005,PLC communication error,27/02/2024
ASS-006,Motor overtemperature fault,27/02/2024
ASS-007,Proximity sensor failure,27/02/2024
ASS-007,Drive inverter alarm,27/02/2024
ASS-007,Overload protection triggered,27/02/2024
ASS-007,Light curtain interrupted,27/02/2024
ASS-007,Coupling vibration high,27/02/2024
ASS-007,Filter replacement required,27/02/2024
ASS-007,SCADA connection lost,27/02/2024
ASS-008,Weight sensor out of range,27/02/2024
ASS-009,RFID tag not detected,27/02/2024
ASS-010,Inspection overdue,27/02/2024
ASS-010,Oil level low,27/02/2024
ASS-010,Network switch port failure,27/02/2024
ASS-010,Drive inverter alarm,27/02/2024
ASS-011,Network switch port failure,27/02/2024
ASS-011,PLC communication error,27/02/2024
ASS-011,Motor overtemperature fault,27/02/2024
ASS-012,Weight sensor out of range,27/02/2024
ASS-012,Photoelectric sensor fault,27/02/2024
ASS-002,Network switch port failure,28/02/2024
ASS-002,Motor phase imbalance alarm,28/02/2024
ASS-002,Wear indicator triggered,28/02/2024
ASS-003,Belt tracking deviation detected,28/02/2024
ASS-003,Inspection overdue,28/02/2024
ASS-003,Belt tracking deviation detected,28/02/2024
ASS-003,Scheduled lubrication due,28/02/2024
ASS-003,Light curtain interrupted,28/02/2024
ASS-004,Motor overtemperature fault,28/02/2024
ASS-005,RFID tag not detected,28/02/2024
ASS-006,Safety relay fault,28/02/2024
ASS-006,Photoelectric sensor fault,28/02/2024
ASS-006,Motor phase imbalance alarm,28/02/2024
ASS-007,Inspection overdue,28/02/2024
ASS-007,Belt slip detected,28/02/2024
ASS-007,Belt slip detected,28/02/2024
ASS-007,Filter replacement required,28/02/2024
ASS-007,Inspection overdue,28/02/2024
ASS-008,RFID tag not detected,28/02/2024
ASS-009,Gearbox oil level low,28/02/2024
ASS-009,Filter replacement required,28/02/2024
ASS-010,Wear indicator triggered,28/02/2024
ASS-010,Photoelectric sensor fault,28/02/2024
ASS-010,Watchdog timer expired,28/02/2024
ASS-011,Scheduled lubrication due,28/02/2024
ASS-011,Watchdog timer expired,28/02/2024
ASS-012,Bearing vibration elevated,28/02/2024
ASS-001,Oil level low,29/02/2024
ASS-001,Bearing vibration elevated,29/02/2024
ASS-003,HMI touchscreen unresponsive,29/02/2024
ASS-003,Photoelectric sensor fault,29/02/2024
ASS-003,HMI touchscreen unresponsive,29/02/2024
ASS-004,HMI touchscreen unresponsive,29/02/2024
ASS-005,Motor overtemperature fault,29/02/2024
ASS-005,Parameter checksum mismatch,29/02/2024
ASS-005,Watchdog timer expired,29/02/2024
ASS-005,Vision sensor calibration error,29/02/2024
ASS-006,Watchdog timer expired,29/02/2024
ASS-006,Coupling vibration high,29/02/2024
ASS-007,Wear indicator triggered,29/02/2024
ASS-007,Emergency stop activated,29/02/2024
ASS-007,Barcode reader timeout,29/02/2024
ASS-007,Belt slip detected,29/02/2024
ASS-009,Weight sensor out of range,29/02/2024
ASS-009,SCADA connection lost,29/02/2024
ASS-010,Parameter checksum mismatch,29/02/2024
ASS-010,Drive inverter alarm,29/02/2024
ASS-010,PLC communication error,29/02/2024
ASS-011,Barcode reader timeout,29/02/2024
ASS-011,Oil level low,29/02/2024
ASS-011,Vision sensor calibration error,29/02/2024
ASS-011,Emergency stop activated,29/02/2024
ASS-012,Light curtain interrupted,29/02/2024
ASS-012,Light curtain interrupted,29/02/2024
ASS-002,Scheduled lubrication due,01/03/2024
ASS-003,SCADA connection lost,01/03/2024
ASS-003,Proximity sensor failure,01/03/2024
ASS-003,Proximity sensor failure,01/03/2024
ASS-003,Emergency stop activated,01/03/2024
ASS-003,Vision sensor calibration error,01/03/2024
ASS-003,Light curtain interrupted,01/03/2024
ASS-004,Vision sensor calibration error,01/03/2024
ASS-005,Oil level low,01/03/2024
ASS-005,Gearbox oil level low,01/03/2024
ASS-005,Motor phase imbalance alarm,01/03/2024
ASS-006,Drive inverter alarm,01/03/2024
ASS-006,Watchdog timer expired,01/03/2024
ASS-007,Belt tracking deviation detected,01/03/2024
ASS-007,Watchdog timer expired,01/03/2024
ASS-007,RFID tag not detected,01/03/2024
ASS-008,Gearbox oil level low,01/03/2024
ASS-008,Motor phase imbalance alarm,01/03/2024
ASS-008,Network switch port failure,01/03/2024
ASS-009,Proximity sensor failure,01/03/2024
ASS-009,Scheduled lubrication due,01/03/2024
ASS-009,Motor phase imbalance alarm,01/03/2024
ASS-009,Vision sensor calibration error,01/03/2024
ASS-010,Coupling vibration high,01/03/2024
ASS-010,Emergency stop activated,01/03/2024
ASS-011,Bearing vibration elevated,01/03/2024
ASS-011,Safety relay fault,01/03/2024
ASS-011,Scheduled lubrication due,01/03/2024
ASS-011,Drive inverter alarm,01/03/2024
ASS-011,Oil level low,01/03/2024
ASS-012,Parameter checksum mismatch,01/03/2024
ASS-012,Drive inverter alarm,01/03/2024
ASS-012,Emergency stop activated,01/03/2024
ASS-001,Wear indicator triggered,02/03/2024
ASS-002,Bearing vibration elevated,02/03/2024
ASS-002,Bearing vibration elevated,02/03/2024
ASS-002,Light curtain interrupted,02/03/2024
ASS-002,Oil level low,02/03/2024
ASS-002,SCADA connection lost,02/03/2024
ASS-003,PLC communication error,02/03/2024
ASS-003,Weight sensor out of range,02/03/2024
ASS-003,Watchdog timer expired,02/03/2024
