asset_id,maintenance_log,date
HVAC-05,"Supply fan belt intermittent worn, replacement reported and scheduled",13/07/2023
HVAC-05,"Capacitor showing signs of elevated aging, voltage readings below specification",13/07/2023
HVAC-07,"Terminal block minor corrosion recorded, connections cleaned and tightened",13/07/2023
HVAC-07,"Earth leakage detected on compressor motor circuit, insulation tested",13/07/2023
HVAC-01,"Low-pressure cutout recorded repeatedly, refrigerant charge verified",14/07/2023
HVAC-01,"Condenser coil heavily fouled with debris, cleaning observed as required",14/07/2023
HVAC-02,"Fire damper failed functional test, maintenance team recorded and notified",14/07/2023
HVAC-02,"Blower wheel fouled with debris, minor buildup observed and cleaned",14/07/2023
HVAC-03,"Smoke detector in AHU compartment activated, area inspected",14/07/2023
HVAC-03,"DDC controller reboot recorded, settings verified after restart",14/07/2023
HVAC-03,"Zone temperature sensor persistent out of calibration, recalibrated",14/07/2023
HVAC-04,"Overload relay tripped, motor current draw reported as elevated",14/07/2023
HVAC-05,"Setpoint drift noted on zone controller overnight, investigated",14/07/2023
HVAC-06,"DDC controller reboot recorded, settings verified after restart",14/07/2023
HVAC-06,"Refrigerant charge low — technician reported low refrigerant level, top-up performed",14/07/2023
HVAC-07,"Fan blade imbalance reported, vibration levels measured and recorded",14/07/2023
HVAC-07,"Fuse blown on control circuit, root cause observed and investigated",14/07/2023
HVAC-08,Compressor discharge temperature persistent above normal operating range,14/07/2023
HVAC-01,Electrical panel voltage fluctuation observed during peak load,15/07/2023
HVAC-01,Ductwork damper detected as stuck in partially closed position,15/07/2023
HVAC-02,"Safety relief valve detected as weeping, scheduled for replacement",15/07/2023
HVAC-02,"Economiser damper persistent slow to respond, actuator recorded and replaced",15/07/2023
HVAC-02,"Wiring insulation significant deteriorated at junction box, rewired",15/07/2023
HVAC-02,"Control transformer output voltage intermittent low, unit inspected",15/07/2023
HVAC-02,"Outside air damper recorded not fully closing, weather seal replaced",15/07/2023
HVAC-02,"Motor run capacitor persistent degraded, replaced during inspection",15/07/2023
HVAC-03,"Duct leakage reported at flex connector joints, sealed with mastic",15/07/2023
HVAC-03,"Safety relief valve detected as weeping, scheduled for replacement",15/07/2023
HVAC-03,"Evaporator coil frosting over, defrost cycle initiated",15/07/2023
HVAC-05,"Safety relief valve detected as weeping, scheduled for replacement",15/07/2023
HVAC-05,"Head pressure persistent elevated, condenser fan speed checked",15/07/2023
HVAC-07,"Scheduling fault — unit failed to start at programmed time, detected",15/07/2023
HVAC-08,"Refrigerant charge low — technician observed low refrigerant level, top-up performed",15/07/2023
HVAC-03,"Economiser damper significant slow to respond, actuator reported and replaced",16/07/2023
HVAC-03,"Compressor short-cycling detected, pressure switch inspected",16/07/2023
HVAC-03,"Refrigerant leak detected at service valve connection, repair scheduled",16/07/2023
HVAC-03,"Demand-controlled ventilation not responding to CO2 signal, reported",16/07/2023
HVAC-04,"Demand-controlled ventilation not responding to CO2 signal, noted",16/07/2023
HVAC-04,"Evaporator coil frosting over, defrost cycle initiated",16/07/2023
HVAC-05,"Duct leakage detected at flex connector joints, sealed with mastic",16/07/2023
HVAC-06,"Refrigerant leak noted at service valve connection, repair scheduled",16/07/2023
HVAC-07,"Smoke detector in AHU compartment activated, area inspected",16/07/2023
HVAC-07,"Duct leakage detected at flex connector joints, sealed with mastic",16/07/2023
HVAC-07,"Earth leakage reported on compressor motor circuit, insulation tested",16/07/2023
HVAC-08,Air filter pressure drop elevated above recommended threshold,16/07/2023
HVAC-08,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",16/07/2023
HVAC-01,"Blower wheel fouled with debris, elevated buildup reported and cleaned",17/07/2023
HVAC-01,"Scheduling fault — unit failed to start at programmed time, noted",17/07/2023
HVAC-03,"Evaporator coil frosting over, defrost cycle initiated",17/07/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",17/07/2023
HVAC-03,"Terminal block significant corrosion detected, connections cleaned and tightened",17/07/2023
HVAC-03,"Motor run capacitor minor degraded, replaced during inspection",17/07/2023
HVAC-06,"Setpoint drift observed on zone controller overnight, investigated",17/07/2023
HVAC-06,"Refrigerant leak recorded at service valve connection, repair scheduled",17/07/2023
HVAC-06,"Duct leakage noted at flex connector joints, sealed with mastic",17/07/2023
HVAC-07,"BACnet network interruption detected, gateway settings reviewed",17/07/2023
HVAC-07,"Scheduling fault — unit failed to start at programmed time, recorded",17/07/2023
HVAC-07,Refrigerant leak detector alarm reported in plant room,17/07/2023
HVAC-07,"Low-pressure cutout noted repeatedly, refrigerant charge verified",17/07/2023
HVAC-08,"Safety relief valve reported as weeping, scheduled for replacement",17/07/2023
HVAC-08,"BMS communication timeout observed on unit, manual override applied",17/07/2023
HVAC-01,"Runtime hours counter intermittent mismatched with physical log, corrected",18/07/2023
HVAC-01,Noise complaint from supply diffuser — turbulence detected,18/07/2023
HVAC-01,"Evaporator coil frosting over, defrost cycle initiated",18/07/2023
HVAC-01,"Refrigerant charge low — technician reported low refrigerant level, top-up performed",18/07/2023
HVAC-02,"Return air temperature persistent higher than setpoint, airflow restricted",18/07/2023
HVAC-02,"Economiser damper intermittent slow to respond, actuator detected and replaced",18/07/2023
HVAC-02,Ductwork damper recorded as stuck in partially closed position,18/07/2023
HVAC-03,"Blower wheel fouled with debris, intermittent buildup observed and cleaned",18/07/2023
HVAC-03,"Supply air temperature minor inconsistent, mixing box damper adjusted",18/07/2023
HVAC-03,"Head pressure intermittent elevated, condenser fan speed checked",18/07/2023
HVAC-03,"Motor run capacitor intermittent degraded, replaced during inspection",18/07/2023
HVAC-03,"Refrigerant charge low — technician noted low refrigerant level, top-up performed",18/07/2023
HVAC-03,"Economiser damper persistent slow to respond, actuator noted and replaced",18/07/2023
HVAC-04,Air filter pressure drop intermittent above recommended threshold,18/07/2023
HVAC-04,"Capacitor showing signs of significant aging, voltage readings below specification",18/07/2023
HVAC-04,"Compressor short-cycling noted, pressure switch inspected",18/07/2023
HVAC-05,"High-pressure safety cutout triggered — unit shutdown, recorded",18/07/2023
HVAC-05,"Low-pressure cutout observed repeatedly, refrigerant charge verified",18/07/2023
HVAC-06,Noise complaint from supply diffuser — turbulence recorded,18/07/2023
HVAC-06,"Setpoint drift observed on zone controller overnight, investigated",18/07/2023
HVAC-07,"Refrigerant pressure readings outside specification, system checked",18/07/2023
HVAC-08,"Duct leakage detected at flex connector joints, sealed with mastic",18/07/2023
HVAC-01,"Motor run capacitor elevated degraded, replaced during inspection",19/07/2023
HVAC-02,Compressor discharge temperature significant above normal operating range,19/07/2023
HVAC-02,"Economiser damper elevated slow to respond, actuator noted and replaced",19/07/2023
HVAC-03,Ductwork damper recorded as stuck in partially closed position,19/07/2023
HVAC-03,Compressor discharge temperature intermittent above normal operating range,19/07/2023
HVAC-03,"BACnet network interruption noted, gateway settings reviewed",19/07/2023
HVAC-03,"Earth leakage observed on compressor motor circuit, insulation tested",19/07/2023
HVAC-03,"Earth leakage recorded on compressor motor circuit, insulation tested",19/07/2023
HVAC-03,"Static pressure reading intermittent outside normal range, ductwork inspected",19/07/2023
HVAC-05,"Supply fan belt intermittent worn, replacement noted and scheduled",19/07/2023
HVAC-05,"Contactor contacts pitted and worn, replacement noted and scheduled",19/07/2023
HVAC-06,"Fan blade imbalance recorded, vibration levels measured and recorded",19/07/2023
HVAC-06,"Fuse blown on control circuit, root cause noted and investigated",19/07/2023
HVAC-01,"Suction line frost reported at expansion valve, TXV adjustment required",20/07/2023
HVAC-01,"Condenser fan motor persistent noisy, bearing wear detected",20/07/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",20/07/2023
HVAC-03,"Zone temperature sensor elevated out of calibration, recalibrated",20/07/2023
HVAC-03,"Refrigerant charge low — technician reported low refrigerant level, top-up performed",20/07/2023
HVAC-04,"Outside air damper noted not fully closing, weather seal replaced",20/07/2023
HVAC-04,"Earth leakage noted on compressor motor circuit, insulation tested",20/07/2023
HVAC-04,"Refrigerant leak noted at service valve connection, repair scheduled",20/07/2023
HVAC-07,"Supply fan belt persistent worn, replacement recorded and scheduled",20/07/2023
HVAC-07,Air filter pressure drop persistent above recommended threshold,20/07/2023
HVAC-07,"Supply fan belt persistent worn, replacement detected and scheduled",20/07/2023
HVAC-02,"Head pressure intermittent elevated, condenser fan speed checked",21/07/2023
HVAC-03,"Setpoint drift recorded on zone controller overnight, investigated",21/07/2023
HVAC-03,"Compressor short-cycling reported, pressure switch inspected",21/07/2023
HVAC-03,"Motor run capacitor elevated degraded, replaced during inspection",21/07/2023
HVAC-03,"Control board fault code F50 detected, reset performed",21/07/2023
HVAC-03,Electrical panel voltage fluctuation noted during peak load,21/07/2023
HVAC-03,"High-pressure safety cutout triggered — unit shutdown, observed",21/07/2023
HVAC-03,"Control transformer output voltage persistent low, unit inspected",21/07/2023
HVAC-04,"Fan blade imbalance detected, vibration levels measured and recorded",21/07/2023
HVAC-04,"Earth leakage detected on compressor motor circuit, insulation tested",21/07/2023
HVAC-06,"Vibration isolation mounts intermittent deteriorated, unit recorded as unstable",21/07/2023
HVAC-06,Electrical panel voltage fluctuation observed during peak load,21/07/2023
HVAC-07,"Condenser fan motor significant noisy, bearing wear noted",21/07/2023
HVAC-07,"Head pressure significant elevated, condenser fan speed checked",21/07/2023
HVAC-01,"Blower wheel fouled with debris, persistent buildup reported and cleaned",22/07/2023
HVAC-01,Refrigerant leak detector alarm noted in plant room,22/07/2023
HVAC-02,Electrical panel voltage fluctuation noted during peak load,22/07/2023
HVAC-03,"Fan blade imbalance noted, vibration levels measured and recorded",22/07/2023
HVAC-03,"Capacitor showing signs of intermittent aging, voltage readings below specification",22/07/2023
HVAC-04,"Static pressure reading elevated outside normal range, ductwork inspected",22/07/2023
HVAC-05,"Condenser fan motor persistent noisy, bearing wear noted",22/07/2023
HVAC-05,"Scheduling fault — unit failed to start at programmed time, recorded",22/07/2023
HVAC-07,"Compressor short-cycling noted, pressure switch inspected",22/07/2023
HVAC-07,"Contactor contacts pitted and worn, replacement recorded and scheduled",22/07/2023
HVAC-02,"Condenser fan motor intermittent noisy, bearing wear detected",23/07/2023
HVAC-03,Compressor discharge temperature minor above normal operating range,23/07/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, reported",23/07/2023
HVAC-03,"Wiring insulation persistent deteriorated at junction box, rewired",23/07/2023
HVAC-03,"Supply fan belt significant worn, replacement reported and scheduled",23/07/2023
HVAC-03,"BACnet network interruption detected, gateway settings reviewed",23/07/2023
HVAC-03,"Wiring insulation persistent deteriorated at junction box, rewired",23/07/2023
HVAC-03,Control sequence fault noted during changeover between heating and cooling,23/07/2023
HVAC-03,"Control board fault code F69 observed, reset performed",23/07/2023
HVAC-04,"Control transformer output voltage elevated low, unit inspected",23/07/2023
HVAC-05,"Compressor short-cycling recorded, pressure switch inspected",23/07/2023
HVAC-06,"High-pressure safety cutout triggered — unit shutdown, reported",23/07/2023
HVAC-06,"Contactor contacts pitted and worn, replacement noted and scheduled",23/07/2023
HVAC-06,"Duct leakage detected at flex connector joints, sealed with mastic",23/07/2023
HVAC-06,"Voltage imbalance elevated across phases, supply quality checked",23/07/2023
HVAC-07,"Outside air damper recorded not fully closing, weather seal replaced",23/07/2023
HVAC-08,"Return air temperature elevated higher than setpoint, airflow restricted",23/07/2023
HVAC-01,"Demand-controlled ventilation not responding to CO2 signal, noted",24/07/2023
HVAC-02,"Fuse blown on control circuit, root cause observed and investigated",24/07/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, noted",24/07/2023
HVAC-03,"Compressor short-cycling reported, pressure switch inspected",24/07/2023
HVAC-03,Control sequence fault observed during changeover between heating and cooling,24/07/2023
HVAC-03,Thermostat setpoint not being maintained — sensor drift recorded and suspected,24/07/2023
HVAC-03,"Demand-controlled ventilation not responding to CO2 signal, noted",24/07/2023
HVAC-03,"Condenser fan motor intermittent noisy, bearing wear reported",24/07/2023
HVAC-05,"Control transformer output voltage elevated low, unit inspected",24/07/2023
HVAC-05,Ductwork damper observed as stuck in partially closed position,24/07/2023
HVAC-05,"Refrigerant pressure readings outside specification, system checked",24/07/2023
HVAC-07,"Outside air damper observed not fully closing, weather seal replaced",24/07/2023
HVAC-07,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",24/07/2023
HVAC-03,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak reported",25/07/2023
HVAC-03,"Capacitor showing signs of persistent aging, voltage readings below specification",25/07/2023
HVAC-03,"Supply air temperature persistent inconsistent, mixing box damper adjusted",25/07/2023
HVAC-04,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",25/07/2023
HVAC-05,"Refrigerant pressure readings outside specification, system checked",25/07/2023
HVAC-07,"Compressor suction pressure persistent lower than expected, possible refrigerant leak recorded",25/07/2023
HVAC-07,"Wiring insulation minor deteriorated at junction box, rewired",25/07/2023
HVAC-07,Control sequence fault reported during changeover between heating and cooling,25/07/2023
HVAC-07,"Refrigerant pressure readings outside specification, system checked",25/07/2023
HVAC-07,"Outside air damper noted not fully closing, weather seal replaced",25/07/2023
HVAC-07,"Overload relay tripped, motor current draw noted as elevated",25/07/2023
HVAC-07,Thermostat setpoint not being maintained — sensor drift detected and suspected,25/07/2023
HVAC-02,"Capacitor showing signs of elevated aging, voltage readings below specification",26/07/2023
HVAC-02,"Capacitor showing signs of persistent aging, voltage readings below specification",26/07/2023
HVAC-03,"Static pressure reading elevated outside normal range, ductwork inspected",26/07/2023
HVAC-03,"Control transformer output voltage intermittent low, unit inspected",26/07/2023
HVAC-04,"Motor run capacitor intermittent degraded, replaced during inspection",26/07/2023
HVAC-06,"Smoke detector in AHU compartment activated, area inspected",26/07/2023
HVAC-08,"Earth leakage reported on compressor motor circuit, insulation tested",26/07/2023
HVAC-02,"Zone temperature sensor elevated out of calibration, recalibrated",27/07/2023
HVAC-02,"Terminal block significant corrosion detected, connections cleaned and tightened",27/07/2023
HVAC-02,"Fire damper failed functional test, maintenance team detected and notified",27/07/2023
HVAC-03,Noise complaint from supply diffuser — turbulence noted,27/07/2023
HVAC-03,"Supply air temperature significant inconsistent, mixing box damper adjusted",27/07/2023
HVAC-04,Control sequence fault detected during changeover between heating and cooling,27/07/2023
HVAC-05,"Supply fan belt elevated worn, replacement reported and scheduled",27/07/2023
HVAC-06,"Runtime hours counter minor mismatched with physical log, corrected",27/07/2023
HVAC-07,"Static pressure reading elevated outside normal range, ductwork inspected",27/07/2023
HVAC-07,"Control transformer output voltage intermittent low, unit inspected",27/07/2023
HVAC-07,"BMS communication timeout reported on unit, manual override applied",27/07/2023
HVAC-01,"Contactor contacts pitted and worn, replacement noted and scheduled",28/07/2023
HVAC-01,"Condensate drain overflowing, float switch detected and replaced",28/07/2023
HVAC-03,"Supply fan belt significant worn, replacement observed and scheduled",28/07/2023
HVAC-03,Thermostat setpoint not being maintained — sensor drift recorded and suspected,28/07/2023
HVAC-04,"Smoke detector in AHU compartment activated, area inspected",28/07/2023
HVAC-04,"BACnet network interruption observed, gateway settings reviewed",28/07/2023
HVAC-05,"Head pressure minor elevated, condenser fan speed checked",28/07/2023
HVAC-06,"Smoke detector in AHU compartment activated, area inspected",28/07/2023
HVAC-07,"Control transformer output voltage minor low, unit inspected",28/07/2023
HVAC-07,"Motor run capacitor significant degraded, replaced during inspection",28/07/2023
HVAC-08,"Demand-controlled ventilation not responding to CO2 signal, noted",28/07/2023
HVAC-08,"Condenser coil heavily fouled with debris, cleaning reported as required",28/07/2023
HVAC-02,Air filter pressure drop minor above recommended threshold,29/07/2023
HVAC-03,"Capacitor showing signs of persistent aging, voltage readings below specification",29/07/2023
HVAC-03,Refrigerant leak detector alarm recorded in plant room,29/07/2023
HVAC-04,"Blower wheel fouled with debris, minor buildup reported and cleaned",29/07/2023
HVAC-04,"Condenser coil heavily fouled with debris, cleaning reported as required",29/07/2023
HVAC-06,"Terminal block persistent corrosion detected, connections cleaned and tightened",29/07/2023
HVAC-07,Electrical panel voltage fluctuation noted during peak load,29/07/2023
HVAC-07,"Vibration isolation mounts elevated deteriorated, unit recorded as unstable",29/07/2023
HVAC-07,Thermostat setpoint not being maintained — sensor drift reported and suspected,29/07/2023
HVAC-07,"Control transformer output voltage persistent low, unit inspected",29/07/2023
HVAC-07,"Runtime hours counter significant mismatched with physical log, corrected",29/07/2023
HVAC-07,"Economiser damper minor slow to respond, actuator noted and replaced",29/07/2023
HVAC-08,"Vibration isolation mounts elevated deteriorated, unit noted as unstable",29/07/2023
HVAC-02,"Economiser damper intermittent slow to respond, actuator noted and replaced",30/07/2023
HVAC-04,"High-pressure safety cutout triggered — unit shutdown, noted",30/07/2023
HVAC-04,"Static pressure reading elevated outside normal range, ductwork inspected",30/07/2023
HVAC-05,"Head pressure minor elevated, condenser fan speed checked",30/07/2023
HVAC-07,"Demand-controlled ventilation not responding to CO2 signal, reported",30/07/2023
HVAC-07,Control sequence fault reported during changeover between heating and cooling,30/07/2023
HVAC-07,Thermostat setpoint not being maintained — sensor drift recorded and suspected,30/07/2023
HVAC-07,"Overload relay tripped, motor current draw detected as elevated",30/07/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",30/07/2023
HVAC-07,"Condenser coil heavily fouled with debris, cleaning reported as required",30/07/2023
HVAC-07,"Outside air damper reported not fully closing, weather seal replaced",30/07/2023
HVAC-07,"Anti-freeze thermostat setpoint noted as incorrectly set, corrected",30/07/2023
HVAC-08,"Control transformer output voltage intermittent low, unit inspected",30/07/2023
HVAC-01,"Alarms suppressed by contractor without authorisation, recorded",31/07/2023
HVAC-03,"Refrigerant leak observed at service valve connection, repair scheduled",31/07/2023
HVAC-03,"Motor run capacitor persistent degraded, replaced during inspection",31/07/2023
HVAC-04,"Supply air temperature persistent inconsistent, mixing box damper adjusted",31/07/2023
HVAC-05,"Suction line frost reported at expansion valve, TXV adjustment required",31/07/2023
HVAC-05,"Demand-controlled ventilation not responding to CO2 signal, observed",31/07/2023
HVAC-07,"Voltage imbalance elevated across phases, supply quality checked",31/07/2023
HVAC-07,"Compressor suction pressure elevated lower than expected, possible refrigerant leak recorded",31/07/2023
HVAC-07,"Anti-freeze thermostat setpoint reported as incorrectly set, corrected",31/07/2023
HVAC-08,"Control board fault code F74 reported, reset performed",31/07/2023
HVAC-08,Noise complaint from supply diffuser — turbulence reported,31/07/2023
HVAC-08,"Duct leakage recorded at flex connector joints, sealed with mastic",31/07/2023
HVAC-01,"Duct leakage reported at flex connector joints, sealed with mastic",01/08/2023
HVAC-01,"Voltage imbalance persistent across phases, supply quality checked",01/08/2023
HVAC-02,"Head pressure significant elevated, condenser fan speed checked",01/08/2023
HVAC-04,"DDC controller reboot observed, settings verified after restart",01/08/2023
HVAC-06,"Return air temperature significant higher than setpoint, airflow restricted",01/08/2023
HVAC-07,"Refrigerant charge low — technician observed low refrigerant level, top-up performed",01/08/2023
HVAC-07,"Demand-controlled ventilation not responding to CO2 signal, noted",01/08/2023
HVAC-07,Control sequence fault detected during changeover between heating and cooling,01/08/2023
HVAC-01,"Condensate drain overflowing, float switch detected and replaced",02/08/2023
HVAC-02,"Runtime hours counter persistent mismatched with physical log, corrected",02/08/2023
HVAC-04,"Capacitor showing signs of significant aging, voltage readings below specification",02/08/2023
HVAC-04,"Static pressure reading minor outside normal range, ductwork inspected",02/08/2023
HVAC-04,"Overload relay tripped, motor current draw recorded as elevated",02/08/2023
HVAC-06,"Duct leakage recorded at flex connector joints, sealed with mastic",02/08/2023
HVAC-07,"Control transformer output voltage persistent low, unit inspected",02/08/2023
HVAC-07,"Scheduling fault — unit failed to start at programmed time, noted",02/08/2023
HVAC-07,"Contactor contacts pitted and worn, replacement recorded and scheduled",02/08/2023
HVAC-07,"Control board fault code F28 reported, reset performed",02/08/2023
HVAC-07,"Earth leakage detected on compressor motor circuit, insulation tested",02/08/2023
HVAC-08,"Compressor short-cycling noted, pressure switch inspected",02/08/2023
HVAC-08,"Fire damper failed functional test, maintenance team noted and notified",02/08/2023
HVAC-01,"Capacitor showing signs of significant aging, voltage readings below specification",03/08/2023
HVAC-02,"Refrigerant pressure readings outside specification, system checked",03/08/2023
HVAC-03,Control sequence fault reported during changeover between heating and cooling,03/08/2023
HVAC-03,"Wiring insulation minor deteriorated at junction box, rewired",03/08/2023
HVAC-03,"Scheduling fault — unit failed to start at programmed time, detected",03/08/2023
HVAC-03,"Refrigerant pressure readings outside specification, system checked",03/08/2023
HVAC-04,"Refrigerant pressure readings outside specification, system checked",03/08/2023
HVAC-04,"Supply fan belt intermittent worn, replacement observed and scheduled",03/08/2023
HVAC-05,"Head pressure minor elevated, condenser fan speed checked",03/08/2023
HVAC-05,Electrical panel voltage fluctuation observed during peak load,03/08/2023
HVAC-05,"DDC controller reboot recorded, settings verified after restart",03/08/2023
HVAC-07,"Refrigerant leak detected at service valve connection, repair scheduled",03/08/2023
HVAC-07,"Control transformer output voltage intermittent low, unit inspected",03/08/2023
HVAC-02,"Compressor suction pressure persistent lower than expected, possible refrigerant leak detected",04/08/2023
HVAC-02,"Compressor short-cycling observed, pressure switch inspected",04/08/2023
HVAC-03,"Suction line frost noted at expansion valve, TXV adjustment required",04/08/2023
HVAC-03,"Refrigerant pressure readings outside specification, system checked",04/08/2023
HVAC-03,"Static pressure reading significant outside normal range, ductwork inspected",04/08/2023
HVAC-05,"BMS communication timeout detected on unit, manual override applied",04/08/2023
HVAC-06,"Refrigerant charge low — technician noted low refrigerant level, top-up performed",04/08/2023
HVAC-06,"Earth leakage recorded on compressor motor circuit, insulation tested",04/08/2023
HVAC-06,"Static pressure reading minor outside normal range, ductwork inspected",04/08/2023
HVAC-06,"Wiring insulation elevated deteriorated at junction box, rewired",04/08/2023
HVAC-07,"Refrigerant leak observed at service valve connection, repair scheduled",04/08/2023
HVAC-07,"Wiring insulation elevated deteriorated at junction box, rewired",04/08/2023
HVAC-01,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",05/08/2023
HVAC-02,Ductwork damper observed as stuck in partially closed position,05/08/2023
HVAC-03,"Static pressure reading persistent outside normal range, ductwork inspected",05/08/2023
HVAC-03,"Supply fan belt elevated worn, replacement observed and scheduled",05/08/2023
HVAC-03,"Condenser coil heavily fouled with debris, cleaning observed as required",05/08/2023
HVAC-03,"Setpoint drift reported on zone controller overnight, investigated",05/08/2023
HVAC-04,Air filter pressure drop persistent above recommended threshold,05/08/2023
HVAC-04,"Demand-controlled ventilation not responding to CO2 signal, noted",05/08/2023
HVAC-06,Ductwork damper noted as stuck in partially closed position,05/08/2023
HVAC-07,"Control transformer output voltage persistent low, unit inspected",05/08/2023
HVAC-07,"Fuse blown on control circuit, root cause observed and investigated",05/08/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",05/08/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",05/08/2023
HVAC-08,Compressor discharge temperature significant above normal operating range,05/08/2023
HVAC-01,"Demand-controlled ventilation not responding to CO2 signal, noted",06/08/2023
HVAC-01,"Contactor contacts pitted and worn, replacement observed and scheduled",06/08/2023
HVAC-02,"Outside air damper detected not fully closing, weather seal replaced",06/08/2023
HVAC-02,"Economiser damper persistent slow to respond, actuator observed and replaced",06/08/2023
HVAC-03,"Voltage imbalance elevated across phases, supply quality checked",06/08/2023
HVAC-03,"Voltage imbalance intermittent across phases, supply quality checked",06/08/2023
HVAC-03,"Terminal block persistent corrosion recorded, connections cleaned and tightened",06/08/2023
HVAC-03,"Control board fault code F20 reported, reset performed",06/08/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",06/08/2023
HVAC-04,"Outside air damper noted not fully closing, weather seal replaced",06/08/2023
HVAC-04,"Supply air temperature significant inconsistent, mixing box damper adjusted",06/08/2023
HVAC-06,"Static pressure reading elevated outside normal range, ductwork inspected",06/08/2023
HVAC-07,"Refrigerant charge low — technician recorded low refrigerant level, top-up performed",06/08/2023
HVAC-01,"Blower wheel fouled with debris, minor buildup reported and cleaned",07/08/2023
HVAC-02,"Return air temperature elevated higher than setpoint, airflow restricted",07/08/2023
HVAC-02,"Wiring insulation significant deteriorated at junction box, rewired",07/08/2023
HVAC-03,"Refrigerant pressure readings outside specification, system checked",07/08/2023
HVAC-03,"Outside air damper recorded not fully closing, weather seal replaced",07/08/2023
HVAC-03,"Supply fan belt elevated worn, replacement recorded and scheduled",07/08/2023
HVAC-03,Ductwork damper recorded as stuck in partially closed position,07/08/2023
HVAC-03,"Earth leakage recorded on compressor motor circuit, insulation tested",07/08/2023
HVAC-03,"Evaporator coil frosting over, defrost cycle initiated",07/08/2023
HVAC-03,"Evaporator coil frosting over, defrost cycle initiated",07/08/2023
HVAC-04,"Supply fan belt elevated worn, replacement reported and scheduled",07/08/2023
HVAC-04,"Condenser fan motor persistent noisy, bearing wear detected",07/08/2023
HVAC-05,"Control transformer output voltage elevated low, unit inspected",07/08/2023
HVAC-06,"Supply air temperature minor inconsistent, mixing box damper adjusted",07/08/2023
HVAC-07,Ductwork damper observed as stuck in partially closed position,07/08/2023
HVAC-07,"Head pressure elevated elevated, condenser fan speed checked",07/08/2023
HVAC-07,"Static pressure reading persistent outside normal range, ductwork inspected",07/08/2023
HVAC-07,"Duct leakage detected at flex connector joints, sealed with mastic",07/08/2023
HVAC-07,"Capacitor showing signs of persistent aging, voltage readings below specification",07/08/2023
HVAC-07,"Refrigerant pressure readings outside specification, system checked",07/08/2023
HVAC-08,"Zone temperature sensor elevated out of calibration, recalibrated",07/08/2023
HVAC-08,"Fan blade imbalance observed, vibration levels measured and recorded",07/08/2023
HVAC-02,"Setpoint drift detected on zone controller overnight, investigated",08/08/2023
HVAC-02,Control sequence fault reported during changeover between heating and cooling,08/08/2023
HVAC-03,"Supply air temperature intermittent inconsistent, mixing box damper adjusted",08/08/2023
HVAC-03,"Supply air temperature minor inconsistent, mixing box damper adjusted",08/08/2023
HVAC-03,"BMS communication timeout observed on unit, manual override applied",08/08/2023
HVAC-03,"Refrigerant charge low — technician detected low refrigerant level, top-up performed",08/08/2023
HVAC-03,"Refrigerant leak observed at service valve connection, repair scheduled",08/08/2023
HVAC-03,"Capacitor showing signs of elevated aging, voltage readings below specification",08/08/2023
HVAC-03,"Motor run capacitor elevated degraded, replaced during inspection",08/08/2023
HVAC-04,Ductwork damper observed as stuck in partially closed position,08/08/2023
HVAC-05,"Contactor contacts pitted and worn, replacement noted and scheduled",08/08/2023
HVAC-05,"Earth leakage reported on compressor motor circuit, insulation tested",08/08/2023
HVAC-07,"Suction line frost recorded at expansion valve, TXV adjustment required",08/08/2023
HVAC-07,"Scheduling fault — unit failed to start at programmed time, noted",08/08/2023
HVAC-07,Compressor discharge temperature significant above normal operating range,08/08/2023
HVAC-07,"Alarms suppressed by contractor without authorisation, observed",08/08/2023
HVAC-07,"Evaporator coil frosting over, defrost cycle initiated",08/08/2023
HVAC-07,"Safety relief valve noted as weeping, scheduled for replacement",08/08/2023
HVAC-07,Manual reset required after high-limit thermostat trip,08/08/2023
HVAC-08,"DDC controller reboot noted, settings verified after restart",08/08/2023
HVAC-01,"Blower wheel fouled with debris, persistent buildup reported and cleaned",09/08/2023
HVAC-01,"Head pressure minor elevated, condenser fan speed checked",09/08/2023
HVAC-01,Control sequence fault observed during changeover between heating and cooling,09/08/2023
HVAC-02,"Head pressure persistent elevated, condenser fan speed checked",09/08/2023
HVAC-03,"Earth leakage noted on compressor motor circuit, insulation tested",09/08/2023
HVAC-03,"Contactor contacts pitted and worn, replacement noted and scheduled",09/08/2023
HVAC-03,"Return air temperature intermittent higher than setpoint, airflow restricted",09/08/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, observed",09/08/2023
HVAC-04,Compressor discharge temperature significant above normal operating range,09/08/2023
HVAC-05,"Compressor short-cycling detected, pressure switch inspected",09/08/2023
HVAC-06,"Fuse blown on control circuit, root cause recorded and investigated",09/08/2023
